,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address ZIP,Address Borough,Community Board,Council District,Census Tract,Longitude,Latitude,Location
1356,Business,2/28/15,Inactive,4/14/07,Sidewalk Cafe,SHANGRILA DELI CORP.,228,FORT WASHINGTON AVE,,NEW YORK,10032,Manhattan,112.0,10.0,253.0,-73.94192335,40.84299908,"(40.84299907801124, -73.94192334545563)"
1357,Business,9/30/16,Inactive,4/8/13,Sidewalk Cafe,"WILD BLUE ORCHID, INC.",2223,FREDERICK DOUGLASS BLVD,,NEW YORK,10026,Manhattan,110.0,9.0,257.0,-73.95372007,40.80669731,"(40.80669730844344, -73.95372006613322)"
1358,Business,9/15/19,Active,3/8/13,Sidewalk Cafe,"NARICHE, LLC",2211,FREDERICK DOUGLASS BLVD,,NEW YORK,10026,Manhattan,110.0,9.0,257.0,-73.95382492,40.80654914,"(40.80654913537131, -73.95382492370354)"
1359,Business,12/15/18,Inactive,3/15/16,Sidewalk Cafe,HUMBERTO'S RICE AND BEANS LLC,1318,SAINT NICHOLAS AVE,,NEW YORK,10033,Manhattan,112.0,10.0,261.0,-73.93614496,40.84600148,"(40.84600147856916, -73.93614496347067)"
1360,Business,9/15/16,Inactive,11/25/14,Sidewalk Cafe,SOUTH BEACH RESTAURANT & BAR LLC,1390,SAINT NICHOLAS AVE,,NEW YORK,10033,Manhattan,112.0,10.0,261.0,-73.93444029999999,40.84833352,"(40.84833352263672, -73.9344402975367)"
1361,Business,2/27/19,Active,5/8/18,Sidewalk Cafe,EL CONDE M&G INC,4139,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,263.0,-73.93849423,40.84608235,"(40.84608235161046, -73.9384942281798)"
1362,Business,12/15/16,Inactive,6/9/14,Sidewalk Cafe,Japp Business Inc.,4179,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,263.0,-73.93807729,40.84746272,"(40.847462715839086, -73.93807729034481)"
1363,Business,9/15/18,Inactive,5/8/14,Sidewalk Cafe,Malecon Restaurant Corp.,4141,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,263.0,-73.93842897,40.84630189,"(40.84630189332363, -73.93842896626167)"
1364,Business,4/15/16,Inactive,4/22/14,Sidewalk Cafe,KIARA FOODS INC,4165,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,263.0,-73.93818244,40.84711145,"(40.84711144985251, -73.93818243577172)"
1365,Business,5/15/18,Inactive,12/5/12,Sidewalk Cafe,"EL CONDE NUEVO BAR & RESTAURANT, CORP.",4139,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,263.0,-73.93849423,40.84608235,"(40.84608235161046, -73.9384942281798)"
1366,Business,9/15/19,Active,7/13/17,Sidewalk Cafe,HUDSON HEIGHTS BAR & GRILL CORP,701,W 180TH ST,,NEW YORK,10033,Manhattan,112.0,10.0,265.0,-73.93673428,40.84961933,"(40.849619325642685, -73.93673427905506)"
1367,Business,1/14/19,Active,8/8/16,Sidewalk Cafe,THE ELEMENT RESTAURANT GROUP INC,854,W 181ST ST,,NEW YORK,10033,Manhattan,112.0,10.0,265.0,-73.93980514,40.85130073,"(40.85130072809371, -73.93980513770065)"
1368,Business,5/15/15,Inactive,5/21/13,Sidewalk Cafe,FLORIDITA BROADWAY BAKERY CORP.,4187,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,265.0,-73.9378889,40.8479347,"(40.84793470397294, -73.937888898345)"
1369,Business,12/15/19,Inactive,8/3/17,Sidewalk Cafe,CARNIVAL LATIN BISTRO CORP.,4325,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,271.0,-73.93462790000001,40.85237109,"(40.85237108974576, -73.93462789776359)"
1370,Business,12/15/19,Active,2/23/17,Sidewalk Cafe,TAMPOPO LLC,1,BENNETT AVE,,NEW YORK,10033,Manhattan,112.0,10.0,271.0,-73.93650912,40.85072806,"(40.850728062663016, -73.93650911771923)"
1371,Business,9/15/18,Inactive,8/12/16,Sidewalk Cafe,"LA FIESTA 95, INC.",711,W 181ST ST,,NEW YORK,10033,Manhattan,112.0,10.0,271.0,-73.93628177,40.85034093,"(40.85034093396441, -73.93628176717353)"
1372,Business,12/15/18,Inactive,8/12/16,Sidewalk Cafe,CARNIVAL LATIN BISTRO CORP.,4325,BROADWAY,,NEW YORK,10033,Manhattan,112.0,10.0,271.0,-73.93462790000001,40.85237109,"(40.85237108974576, -73.93462789776359)"
1373,Business,9/15/19,Active,8/13/15,Sidewalk Cafe,KISMAT INDIAN RESTAURANT INC,603,FORT WASHINGTON AVE,,NEW YORK,10040,Manhattan,112.0,10.0,273.0,-73.93685184,40.85524054,"(40.85524054318141, -73.93685183770653)"
1374,Business,9/15/19,Active,4/13/11,Sidewalk Cafe,187 RESTAURANT CORP.,591,FORT WASHINGTON AVE,,NEW YORK,10033,Manhattan,112.0,7.0,273.0,-73.93702586,40.85469993,"(40.8546999319218, -73.93702586335557)"
1375,Business,12/15/20,Active,6/6/18,Sidewalk Cafe,SILVIA L. DURAN,1555,SAINT NICHOLAS AVE,,NEW YORK,10040,Manhattan,112.0,10.0,279.0,-73.93068668,40.85349961,"(40.85349960696376, -73.93068668271616)"
1376,Business,4/15/19,Inactive,5/10/17,Sidewalk Cafe,RUE LA RUE INC,4396,BROADWAY,,NEW YORK,10040,Manhattan,112.0,10.0,279.0,-73.93351223,40.85470345,"(40.85470344988654, -73.93351223419955)"
1377,Business,12/15/17,Inactive,8/13/15,Sidewalk Cafe,SILVIA L. DURAN,1555,SAINT NICHOLAS AVE,,NEW YORK,10040,Manhattan,112.0,10.0,279.0,-73.93068668,40.85349961,"(40.85349960696376, -73.93068668271616)"
1378,Business,9/15/20,Inactive,7/2/18,Sidewalk Cafe,SUGARY GODDESS CORP.,4486-4488,BROADWAY,,NEW YORK,10040,Manhattan,112.0,10.0,283.0,-73.93219718,40.85751875,"(40.85751874877571, -73.93219717678866)"
1379,Business,12/15/19,Inactive,5/24/17,Sidewalk Cafe,"WFRB, INC",141,NAGLE AVE,,NEW YORK,10040,Manhattan,112.0,10.0,283.0,-73.92627554,40.86103108,"(40.86103107825989, -73.92627553723854)"
1380,Business,12/15/19,Active,7/29/13,Sidewalk Cafe,INTERNATIONAL DRINK GROUP INC.,4476,BROADWAY,,NEW YORK,10040,Manhattan,112.0,10.0,283.0,-73.93232757,40.85727455,"(40.85727454690552, -73.9323275650656)"
1381,Business,9/15/16,Inactive,7/31/14,Sidewalk Cafe,"J & H RESTAURANT ASSOCIATES, INC",65,SHERMAN AVE,,NEW YORK,10040,Manhattan,112.0,10.0,285.0,-73.9267828,40.86328205,"(40.863282054634674, -73.92678280024691)"
1382,Business,4/15/20,Inactive,11/14/18,Sidewalk Cafe,BURGOS RESTAURANT CORP,206,DYCKMAN ST,,NEW YORK,10040,Manhattan,112.0,10.0,287.0,-73.92692915,40.86499209,"(40.86499209441796, -73.92692914894229)"
1383,Business,4/15/19,Active,9/6/17,Sidewalk Cafe,FRANCISCO & FRANCISCO INC,200,DYCKMAN ST,,NEW YORK,10040,Manhattan,112.0,10.0,287.0,-73.92686419,40.86488501,"(40.864885010046, -73.92686418949384)"
1384,Business,9/15/17,Inactive,4/30/15,Sidewalk Cafe,151 DYCKMAN CORP.,151,DYCKMAN ST,,NEW YORK,10040,Manhattan,112.0,10.0,291.0,-73.92578863,40.86324299,"(40.86324299371245, -73.92578863414182)"
1385,Business,4/15/20,Active,4/16/08,Sidewalk Cafe,RESTAURANT 101 INC.,101B,DYCKMAN ST,,NEW YORK,10040,Manhattan,,,291.0,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
1386,Business,12/15/19,Active,4/18/17,Sidewalk Cafe,"ANCHOR HEIGHTS, LLC",575,W 207TH ST,,NEW YORK,10034,Manhattan,112.0,10.0,293.0,-73.92048100000001,40.86657427,"(40.86657426601968, -73.92048099700563)"
1387,Business,9/15/19,Active,2/23/17,Sidewalk Cafe,4946 BROADWAY RESTAURANT LLC,4946,BROADWAY,,NEW YORK,10034,Manhattan,112.0,10.0,293.0,-73.92068919,40.86783423,"(40.86783422519207, -73.9206891925657)"
1388,Business,4/15/20,Active,4/18/18,Sidewalk Cafe,IL POSTO TRATTORIA RUSTICA CORP,227,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92689224,40.86567825,"(40.86567824545483, -73.9268922406144)"
1389,Business,12/15/19,Inactive,8/23/17,Sidewalk Cafe,KON'TO EURO CARIBBEAN CUISINE CORP,261-267,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.9285146,40.86657952,"(40.866579522650774, -73.9285146035255)"
1390,Business,5/15/19,Inactive,12/16/16,Sidewalk Cafe,"VIDA ENTERPRISES, INC.",251,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92833399,40.86643394,"(40.86643394166972, -73.92833398605853)"
1391,Business,12/15/18,Inactive,7/26/16,Sidewalk Cafe,MAJA'S TAPAS RESTAURANT BAR INC.,229,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92765489,40.8658736,"(40.86587359965432, -73.92765488555312)"
1392,Business,4/15/19,Active,4/23/15,Sidewalk Cafe,JACH RESTAURANT CORP,219,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92738037,40.86564013,"(40.86564012792797, -73.92738036639876)"
1393,Business,12/15/18,Inactive,7/31/14,Sidewalk Cafe,CORCHO CORP.,227,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92765489,40.8658736,"(40.86587359965432, -73.92765488555312)"
1394,Business,12/21/17,Inactive,7/29/14,Sidewalk Cafe,IL POSTO TRATTORIA RUSTICA CORP,227,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92765489,40.8658736,"(40.86587359965432, -73.92765488555312)"
1395,Business,12/15/20,Active,6/3/14,Sidewalk Cafe,VIDA ENTERPRISE INC.,251,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92833037,40.86643394,"(40.866433939424155, -73.92833037058168)"
1396,Business,9/15/16,Inactive,6/3/14,Sidewalk Cafe,STARBUCKS CORPORATION,4761,BROADWAY,,NEW YORK,10034,Manhattan,112.0,10.0,295.0,-73.92689224,40.86567825,"(40.86567824545483, -73.9268922406144)"
1397,Business,4/15/20,Active,4/28/10,Sidewalk Cafe,VIDA MEXICANA INC.,223,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,7.0,295.0,-73.92748873,40.86573352,"(40.865733515789245, -73.92748872765371)"
1398,Business,12/15/19,Active,9/5/08,Sidewalk Cafe,SUSHI VIDA INC.,237,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,7.0,295.0,-73.92787523,40.86606038,"(40.86606037701009, -73.9278752253558)"
1399,Business,12/25/18,Active,4/25/06,Sidewalk Cafe,"SOL'S RESTAURANT, INC.",233,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,7.0,295.0,-73.92776686,40.86596699,"(40.86596698951721, -73.92776686302547)"
1400,Business,4/15/19,Active,9/1/05,Sidewalk Cafe,VIDA CAFE INC,247,DYCKMAN ST,,NEW YORK,10034,Manhattan,112.0,7.0,295.0,-73.92825812,40.86637626,"(40.86637625588829, -73.92825812322728)"
1401,Business,4/15/17,Inactive,6/4/15,Sidewalk Cafe,"FLK, INC",431,W 202ND ST,,NEW YORK,10034,Manhattan,112.0,10.0,299.0,-73.92004683,40.86081833,"(40.86081833292593, -73.92004682800392)"
1402,Business,12/15/19,Inactive,8/14/17,Sidewalk Cafe,PIRATA TAPAS INC,3950,10TH AVE,,NEW YORK,10034,Manhattan,112.0,10.0,303.0,-73.91698414,40.86712349,"(40.86712348733807, -73.91698413521577)"
1403,Business,9/15/19,Active,6/30/17,Sidewalk Cafe,GUACAMOLE CORP.,5025,BROADWAY,,NEW YORK,10034,Manhattan,112.0,10.0,303.0,-73.91661612,40.86939583,"(40.86939583069894, -73.91661611865678)"
1404,Business,9/15/18,Inactive,10/14/16,Sidewalk Cafe,ESKINA 214 CORP.,501,W 214TH ST,,NEW YORK,10034,Manhattan,112.0,10.0,303.0,-73.91583208,40.86895885,"(40.86895885480603, -73.91583207771643)"
1405,Business,12/15/16,Inactive,10/16/14,Sidewalk Cafe,"LA ESTUFA, INC.",5025,BROADWAY,,NEW YORK,10034,Manhattan,112.0,10.0,303.0,-73.91657993,40.86941776,"(40.86941776211421, -73.91657993473648)"
1406,Business,9/15/16,Inactive,5/8/14,Sidewalk Cafe,"CAFE MATHIAS, INC.",4996,BROADWAY,,NEW YORK,10034,Manhattan,112.0,10.0,303.0,-73.91824099,40.86821952,"(40.86821951872901, -73.91824098763226)"
1407,Business,4/15/20,Active,2/3/12,Sidewalk Cafe,207 WEST RESTAURANT CORP.,4959,BROADWAY,,NEW YORK,10034,Manhattan,112.0,7.0,303.0,-73.92031664,40.86796022,"(40.86796022456882, -73.92031663934884)"
1408,Business,9/15/19,Active,12/11/17,Sidewalk Cafe,BROWN SUGAR BAR AND RESTAURANT INC,5060,BROADWAY,,NEW YORK,10034,Manhattan,112.0,10.0,307.0,-73.91575493,40.86992493,"(40.86992493148226, -73.91575492583648)"
1409,Business,4/15/17,Inactive,7/10/15,Sidewalk Cafe,BROWN SUGAR BAR AND RESTAURANT INC,5060,BROADWAY,,NEW YORK,10034,Manhattan,112.0,10.0,307.0,-73.91576215,40.86992768,"(40.869927681454534, -73.91576215369184)"
1410,Business,9/15/20,Active,8/22/18,Sidewalk Cafe,"KOSSARS & BEYOND, LLC",367,GRAND ST,,NEW YORK,10002,Manhattan,103.0,1.0,1401.0,-73.98881361,40.71658517,"(40.71658517078274, -73.98881360940005)"
1411,Business,9/15/20,Active,3/27/17,Sidewalk Cafe,PARIS CAFE LLC,119,SOUTH ST,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00194408,40.70693786,"(40.7069378589637, -74.00194407994752)"
1412,Business,4/15/19,Active,5/19/15,Sidewalk Cafe,SLAMMERS INC,24,PECK SLIP,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00173131,40.70808792,"(40.70808791833409, -74.00173130700244)"
1413,Business,4/15/19,Active,1/28/15,Sidewalk Cafe,HEDGIE LLC,22,PECK SLIP,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00178902,40.70814556,"(40.70814555748393, -74.0017890187828)"
1414,Business,9/15/18,Inactive,8/4/14,Sidewalk Cafe,PC RESTAURANT CORP.,119,SOUTH ST,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00191162,40.70695433,"(40.70695432809053, -74.00191161897355)"
1415,Business,9/1/18,Inactive,10/11/13,Sidewalk Cafe,"T BONE, INC.",261,WATER ST,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00153294,40.70844474,"(40.70844474038736, -74.00153293628073)"
1416,Business,4/15/19,Active,1/9/12,Sidewalk Cafe,IDG SEAPORT CORP.,21,PECK SLIP,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.0018287,40.70821418,"(40.708214175945955, -74.00182869648502)"
1417,Business,12/15/15,Inactive,6/2/10,Sidewalk Cafe,MARKJOSEPH STEAKHOUSE CORP,261,WATER ST,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00153294,40.70844474,"(40.70844474038736, -74.00153293628073)"
1418,Business,12/15/19,Active,7/10/07,Sidewalk Cafe,"GOAT FIFTY, LLC",36,PECK SLIP,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00140668,40.70776953,"(40.70776953019157, -74.0014066802207)"
1419,Business,4/15/20,Active,5/9/06,Sidewalk Cafe,MANHATTAN ISLAND GROUP LLC,146,BEEKMAN ST,,NEW YORK,10038,Manhattan,101.0,1.0,1501.0,-74.00257528,40.70702568,"(40.707025679016056, -74.00257527812855)"
1420,Business,12/15/19,Active,10/18/17,Sidewalk Cafe,MAIDENEIRE LLC,11,MAIDEN LN,,NEW YORK,10038,Manhattan,101.0,1.0,1502.0,-74.00948633,40.70956697,"(40.70956696783628, -74.00948633011924)"
1421,Business,4/15/19,Active,4/18/17,Sidewalk Cafe,"BECAF, LLC",33,AVENUE B,,NEW YORK,10009,Manhattan,103.0,2.0,2202.0,-73.98306559,40.72251864,"(40.722518638457046, -73.98306559413822)"
1422,Business,9/15/19,Active,1/25/17,Sidewalk Cafe,CAFE CORTADITO LLC,210,E 3RD ST,,NEW YORK,10009,Manhattan,103.0,2.0,2202.0,-73.98262546,40.72251857,"(40.722518572880126, -73.98262545833472)"
1423,Business,3/20/19,Active,4/6/12,Sidewalk Cafe,A.O. CAFE AND RESTAURANT LLC,17,AVENUE B,,NEW YORK,10009,Manhattan,103.0,2.0,2202.0,-73.98336152,40.72211246,"(40.722112457372276, -73.98336152453862)"
1424,Business,2/29/16,Inactive,1/26/11,Sidewalk Cafe,CAFE CORTADITO LLC,210,E 3RD ST,,NEW YORK,10009,Manhattan,103.0,2.0,2202.0,-73.98262546,40.72251857,"(40.722518572880126, -73.98262545833472)"
1425,Business,3/3/16,Inactive,4/7/09,Sidewalk Cafe,BECAF LLC,33,AVENUE B,,NEW YORK,10009,Manhattan,103.0,2.0,2202.0,-73.98306559,40.72251864,"(40.722518638457046, -73.98306559413822)"
1426,Business,12/15/20,Active,4/2/18,Sidewalk Cafe,MOS EISLEY LLC,127,AVENUE C,,NEW YORK,10009,Manhattan,103.0,2.0,2602.0,-73.97836046,40.72478502,"(40.72478502026527, -73.97836045568107)"
1427,Business,9/15/19,Active,5/10/17,Sidewalk Cafe,EL SAYED 1 CORP,93,AVENUE B,,NEW YORK,10009,Manhattan,103.0,2.0,2602.0,-73.98156423,40.72457698,"(40.72457697624621, -73.98156423375094)"
1428,Business,4/15/15,Inactive,2/23/11,Sidewalk Cafe,"PASTA BAR, INC.",127,AVENUE C,,NEW YORK,10009,Manhattan,103.0,2.0,2602.0,-73.97836046,40.72478502,"(40.72478502026527, -73.97836045568107)"
1429,Business,5/15/17,Inactive,11/21/07,Sidewalk Cafe,EL SAYED 1 CORP.,93,AVENUE B,,NEW YORK,10009,Manhattan,103.0,2.0,2602.0,-73.98156423,40.72457698,"(40.72457697624621, -73.98156423375094)"
1430,Business,4/24/19,Active,11/13/06,Sidewalk Cafe,ZUMSCHNEIDER CORP.,107,AVENUE C,,NEW YORK,10009,Manhattan,103.0,2.0,2602.0,-73.97880079999999,40.72417851,"(40.724178510765626, -73.97880079940656)"
1431,Business,12/15/19,Active,4/18/17,Sidewalk Cafe,SAUCE MANAGEMENT LLC,78,RIVINGTON ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98937936,40.72038946,"(40.72038946130259, -73.9893793570614)"
1432,Business,12/15/19,Active,11/23/16,Sidewalk Cafe,SERAFINA LUDLOW CORP,98,RIVINGTON ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98846309,40.72011764,"(40.720117641987414, -73.98846308505155)"
1433,Business,5/15/19,Active,5/9/16,Sidewalk Cafe,JETHOU LLC,167,ORCHARD ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98868657,40.72116616,"(40.721166162067185, -73.98868657458544)"
1434,Business,4/15/17,Inactive,4/8/15,Sidewalk Cafe,98 RIVINGTON RESTAURANT LLC,98,RIVINGTON ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98846309,40.72011764,"(40.720117641987414, -73.98846308505155)"
1435,Business,4/15/20,Active,8/13/14,Sidewalk Cafe,"UBER CAFFE, LLC",116,STANTON ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98728323,40.72109465,"(40.72109465189118, -73.9872832328363)"
1436,Business,12/15/16,Inactive,7/3/14,Sidewalk Cafe,MISSION CANTINA LLC,172,ORCHARD ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98841953,40.72163549,"(40.72163548924197, -73.98841953082679)"
1437,Business,4/15/16,Inactive,6/3/14,Sidewalk Cafe,"FRKK, Inc",144,ORCHARD ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98901498,40.72047726,"(40.72047725940065, -73.98901497949839)"
1438,Business,4/15/15,Inactive,6/3/13,Sidewalk Cafe,"PROJECT 6, LLC",167,ORCHARD ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98868657,40.72116616,"(40.721166162067185, -73.98868657458544)"
1439,Business,12/15/19,Active,12/9/11,Sidewalk Cafe,"168 ORCHARD ST PARTNERS, INC.",168,ORCHARD ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98863606,40.7212238,"(40.72122379702494, -73.9886360583943)"
1440,Business,12/15/16,Inactive,8/1/11,Sidewalk Cafe,CODA DI BUE LLC,78,RIVINGTON ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98937936,40.72038946,"(40.72038946130259, -73.9893793570614)"
1441,Business,1/15/19,Inactive,5/10/10,Sidewalk Cafe,THE MEATBALL SHOP LLC,84,STANTON ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98873702,40.72153671,"(40.72153670942964, -73.9887370183281)"
1442,Business,2/15/19,Inactive,6/8/06,Sidewalk Cafe,"LOCO 111, INC.",111,STANTON ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98736621,40.72110015,"(40.72110015054335, -73.98736620644554)"
1443,Business,9/15/17,Inactive,6/10/05,Sidewalk Cafe,LA PALA LLC,198,ALLEN ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98881623,40.72246994,"(40.722469935007474, -73.9888162293091)"
1444,Business,12/15/15,Inactive,2/22/05,Sidewalk Cafe,STANTON RESTAURANT CORP.,82,STANTON STREET,,NEW YORK,10002,Manhattan,,,3001.0,,,
1445,Business,12/28/16,Inactive,1/5/05,Sidewalk Cafe,NOTEWORTHY CAFE CORP.,200,ALLEN ST,,NEW YORK,10002,Manhattan,103.0,1.0,3001.0,-73.98879818,40.72252483,"(40.722524828417384, -73.98879818174257)"
1446,Business,12/15/20,Active,5/2/18,Sidewalk Cafe,SPIEGEL INC,26,1ST AVE,,NEW YORK,10009,Manhattan,103.0,2.0,3002.0,-73.98804034,40.72379832,"(40.72379831989205, -73.98804034230925)"
1447,Business,9/15/19,Active,9/28/15,Sidewalk Cafe,SWAUTO LTD,25,AVENUE A,,NEW YORK,10009,Manhattan,103.0,2.0,3002.0,-73.98583620000001,40.72290877,"(40.72290876828302, -73.98583620228347)"
1448,Business,12/15/17,Inactive,4/30/15,Sidewalk Cafe,SPIEGEL INC,26,1ST AVE,,NEW YORK,10009,Manhattan,103.0,2.0,3002.0,-73.98809447,40.72372147,"(40.723721472284836, -73.98809447213613)"
1449,Business,9/15/20,Active,3/13/14,Sidewalk Cafe,MAMA BAR LLC,34,AVENUE B,,NEW YORK,10009,Manhattan,103.0,2.0,3002.0,-73.98311972,40.72247473,"(40.722474730273326, -73.98311972031946)"
1450,Business,9/15/19,Active,6/12/13,Sidewalk Cafe,DOWNTOWN DINING LLC,5,AVENUE A,,New York,10009,Manhattan,103.0,2.0,3002.0,-73.98612851,40.72250532,"(40.72250532442226, -73.98612850928905)"
1451,Business,4/15/20,Active,7/9/10,Sidewalk Cafe,12 FIRST AVENUE RESTAURANT CORP.,12,1ST AVE,,NEW YORK,10009,Manhattan,103.0,2.0,3002.0,-73.98831821,40.72340036,"(40.723400358536594, -73.98831820803896)"
1452,Business,5/7/19,Active,7/11/06,Sidewalk Cafe,RAGUBOY CORP.,156,E 2ND ST,,NEW YORK,10009,Manhattan,103.0,2.0,3002.0,-73.98517963,40.72277419,"(40.7227741924947, -73.98517963231006)"
1453,Business,12/15/18,Inactive,6/17/16,Sidewalk Cafe,MFM BRANDY LLC,157,ALLEN ST,,NEW YORK,10002,Manhattan,103.0,1.0,3601.0,-73.98950193,40.72092745,"(40.7209274452878, -73.98950192920205)"
1454,Business,4/15/19,Inactive,9/3/15,Sidewalk Cafe,PAULANER BRAUHAUS & RESTAURANT LLC,265,BOWERY,,NEW YORK,10002,Manhattan,103.0,1.0,3601.0,-73.99285311,40.72343367,"(40.723433666430005, -73.99285310642439)"
1455,Business,12/15/16,Inactive,5/18/12,Sidewalk Cafe,241 BOWERY CORP.,241,BOWERY,,NEW YORK,10002,Manhattan,103.0,1.0,3601.0,-73.99316346,40.72258281,"(40.72258281029155, -73.99316345763943)"
1456,Business,9/15/19,Active,2/10/15,Sidewalk Cafe,SECOND STREET RESTAURANT LLC,29,E 2ND ST,,NEW YORK,10003,Manhattan,103.0,2.0,3602.0,-73.99094439,40.72517096,"(40.72517096365262, -73.99094438640566)"
1457,Business,9/15/20,Inactive,4/22/14,Sidewalk Cafe,PASTA SHOP LLC,325,BOWERY,,NEW YORK,10003,Manhattan,103.0,2.0,3602.0,-73.99201223,40.72575568,"(40.72575567594754, -73.99201222932258)"
1458,Business,12/15/16,Inactive,4/22/14,Sidewalk Cafe,11 EAST 1ST ST. LLC,11,E 1ST ST,,NEW YORK,10003,Manhattan,103.0,2.0,3602.0,-73.99151811,40.72455893,"(40.72455892646106, -73.99151810675924)"
1459,Business,4/15/15,Inactive,4/4/11,Sidewalk Cafe,CHRISTOS RESTAURANT LLC,29,E 2ND ST,,NEW YORK,10003,Manhattan,103.0,1.0,3602.0,-73.99096964,40.72518194,"(40.72518194466481, -73.99096963961703)"
1460,Business,12/15/18,Inactive,7/1/10,Sidewalk Cafe,"BOWERY RESTAURANT, LLC",299,BOWERY,,NEW YORK,10003,Manhattan,103.0,1.0,3602.0,-73.99239117,40.72469074,"(40.72469073582219, -73.99239117472578)"
1461,Business,4/15/19,Active,5/14/07,Sidewalk Cafe,"BOWERY F & B, LLC",335,BOWERY,,NEW YORK,10003,Manhattan,103.0,2.0,3602.0,-73.99190757,40.72604387,"(40.72604386811795, -73.99190756679738)"
1462,Business,4/15/17,Inactive,10/22/15,Sidewalk Cafe,643 BROADWAY  HOLDINGS  LLC,643,BROADWAY,,NEW YORK,10012,Manhattan,102.0,1.0,5501.0,-73.99576794,40.7266342,"(40.72663419742385, -73.99576794105025)"
1463,Business,12/15/15,Inactive,9/30/09,Sidewalk Cafe,LE BASKET INC.,683,BROADWAY,,NEW YORK,10012,Manhattan,102.0,1.0,5501.0,-73.99468547,40.72791321,"(40.72791320904146, -73.99468547103156)"
1464,Business,12/15/19,Inactive,3/1/07,Sidewalk Cafe,DOJO RESTAURANT INC.,14,W 4TH ST,,NEW YORK,10012,Manhattan,102.0,1.0,5501.0,-73.99494518,40.72874488,"(40.728744881810385, -73.99494518125694)"
1465,Business,12/15/20,Active,7/11/18,Sidewalk Cafe,MAMACHA LLC,312,BOWERY,,NEW YORK,10012,Manhattan,102.0,1.0,5502.0,-73.99231899,40.72495697,"(40.724956972491306, -73.99231898827651)"
1466,Business,9/15/20,Active,6/6/18,Sidewalk Cafe,BOLD FOOD LAFAYETTE ST LLC,324,LAFAYETTE ST,,NEW YORK,10012,Manhattan,102.0,1.0,5502.0,-73.99497429,40.7255445,"(40.725544497043835, -73.99497428668268)"
1467,Business,4/15/20,Active,2/27/18,Sidewalk Cafe,GINO SORBILLO LLC,334,BOWERY,,NEW YORK,10012,Manhattan,102.0,1.0,5502.0,-73.99198696,40.72589017,"(40.725890167283104, -73.99198695823036)"
1468,Business,12/15/19,Active,4/18/17,Sidewalk Cafe,HONEYBRAINS LAFAYETTE LLC,372,LAFAYETTE ST,,NEW YORK,10012,Manhattan,102.0,1.0,5502.0,-73.99376551,40.72713914,"(40.72713914162188, -73.9937655129751)"
