License Serial Number,License Type Name,License Class Code,License Type Code,Agency Zone Office Name,Agency Zone Office Number,County Name (Licensee),Premises Name,Doing Business As (DBA),Actual Address of Premises (Address1),Additional Address Information (Address2),City,State,Zip,License Certificate Number,License Original Issue Date,License Effective Date,License Expiration Date,Latitude,Longitude,Location
1310723,TAVERN WINE,344,TW,New York City,1,NEW YORK,252 WEST 51ST ST WINE BAR CORP,VANGUARD WINE BAR,252 W 51ST ST,,NEW YORK,NY,10019,883256,8/27/18,8/27/18,7/31/20,40.76247,-73.98474,"(40.76247, -73.98474)"
1311412,TAVERN WINE,344,TW,New York City,1,NEW YORK,VERY FRESH NOODLES LLC,VERY FRESH NOODLES,425 W 15TH ST,KIOSK #11,NEW YORK,NY,10011,883260,8/28/18,8/28/18,7/31/20,40.74247,-74.00658,"(40.74247, -74.00658)"
1296344,TAVERN WINE,344,TW,New York City,1,NEW YORK,1372 1ST AVE WINE BAR CORP,VANGUARD WINE BAR,1372 1ST AVE,,NEW YORK,NY,10021,903396,9/13/16,9/1/18,8/31/20,40.76858,-73.95522,"(40.76858, -73.95522)"
1297030,TAVERN WINE,344,TW,New York City,1,NEW YORK,ALPHABET CITY BEER CO LLC,ABC BEER CO,96 AVENUE C,GROUND FLOOR,NEW YORK,NY,10009,907616,9/27/16,9/1/18,8/31/20,40.7237,-73.97895,"(40.7237, -73.97895)"
1311198,TAVERN WINE,344,TW,New York City,1,NEW YORK,341 FRAME INC,ETC.,341 347 5TH AVE,,NEW YORK,NY,10016,883285,9/5/18,9/5/18,8/31/20,0,0,"(0.0, 0.0)"
1311507,TAVERN WINE,344,TW,New York City,1,NEW YORK,BAR CIPRIANO INC,COCOA BAR,19 21 CLINTON ST,STORE C,NEW YORK,NY,10002,883306,9/12/18,9/12/18,8/31/20,0,0,"(0.0, 0.0)"
1311406,TAVERN WINE,344,TW,New York City,1,NEW YORK,PBNYC 2 CORP,BACK POCKET BAR NYC,462 W 49TH ST,,NEW YORK,NY,10019,883360,9/27/18,9/27/18,8/31/20,40.76387,-73.99203,"(40.76387, -73.99203)"
1295832,TAVERN WINE,344,TW,New York City,1,NEW YORK,KGM PARTNERS LLC,REBEL COFFEE,19 8TH AVE,,NEW YORK,NY,10014,908722,10/5/16,10/1/18,9/30/20,40.73782,-74.00472,"(40.73782, -74.00472)"
1296837,TAVERN WINE,344,TW,New York City,1,NEW YORK,BROOKS BROTHERS RESTAURANT LLC,BROOKS BROTHERS RED FLEECE CAFE,901 BROADWAY,BASEMENT FLOOR,NEW YORK,NY,10003,908784,10/11/16,10/1/18,9/30/20,40.7392,-73.99006,"(40.7392, -73.99006)"
1296419,TAVERN WINE,344,TW,New York City,1,NEW YORK,PANAMA HAT ROASTERS LLC,DEAR MAMA,308 E 109TH ST,,NEW YORK,NY,10029,907995,10/25/16,10/1/18,9/30/20,40.79243,-73.94089,"(40.79243, -73.94089)"
1310219,TAVERN WINE,344,TW,New York City,1,NEW YORK,RECEPTION BAR INC,,45 ORCHARD ST,,NEW YORK,NY,10002,883392,10/5/18,10/5/18,9/30/20,40.71632,-73.99127,"(40.71632, -73.99127)"
1296789,TAVERN WINE,344,TW,New York City,1,NEW YORK,ALANA BAR CAFE LLC,,462 W 52ND ST,,NEW YORK,NY,10019,908998,10/26/16,10/11/18,9/30/20,40.76575,-73.99068,"(40.76575, -73.99068)"
1313533,TAVERN WINE,344,TW,New York City,1,NEW YORK,SIREN RETAIL CORPORATION,PRINCI,1633 BROADWAY,GROUND FLOOR 2-C,NEW YORK,NY,10019,908396,10/16/18,10/16/18,9/30/20,40.762,-73.98423,"(40.762, -73.98423)"
1296874,TAVERN WINE,344,TW,New York City,1,NEW YORK,SHIGEMITSU NEW YORK INC,HARBS,1374 3RD AVE,,NEW YORK,NY,10075,909253,11/10/16,11/1/18,10/31/20,40.77377,-73.95789,"(40.77377, -73.95789)"
1296824,TAVERN WINE,344,TW,New York City,1,NEW YORK,THREE SEAT ESPRESSO & BARBER LLC,THREE SEAT ESPRESSO,137 AVENUE A,ROOM BA3,NEW YORK,NY,10009,909745,11/17/16,11/1/18,10/31/20,40.72709,-73.98296,"(40.72709, -73.98296)"
1311793,TAVERN WINE,344,TW,New York City,1,NEW YORK,SNACKBOXNYC LLC,BURGERBOX,TIMES SQUARE PEDESTRIAN PLAZA,,NEW YORK,NY,10036,883498,11/1/18,11/1/18,10/31/20,0,0,"(0.0, 0.0)"
1311016,TAVERN WINE,344,TW,New York City,1,NEW YORK,CONVENE 117 WEST 46TH LLC & FOR FIVE@117W 46TH LLC,FOR FIVE COFFEE ROASTERS,117 W 46TH ST,GROUND FLOOR,NEW YORK,NY,10036,883491,11/1/18,11/1/18,10/31/20,,,
1312527,TAVERN WINE,344,TW,New York City,1,NEW YORK,CHIN & SUE INC,MONA,310 E 44TH ST,,NEW YORK,NY,10017,903537,11/9/18,11/9/18,10/31/20,40.75076,-73.97065,"(40.75076, -73.97065)"
1310496,TAVERN WINE,344,TW,New York City,1,NEW YORK,HIGHGATE HOTELS L P,HILTON GARDEN INN TIMES SQUARE,790 8TH AVE,,NEW YORK,NY,10019,903561,11/15/18,11/15/18,10/31/20,40.76114,-73.98672,"(40.76114, -73.98672)"
1311883,TAVERN WINE,344,TW,New York City,1,NEW YORK,20E FRAME INC,ETC.,20 E 46TH ST,,NEW YORK,NY,10017,903585,11/26/18,11/26/18,10/31/20,40.75545,-73.97789,"(40.75545, -73.97789)"
1310842,TAVERN WINE,344,TW,New York City,1,NEW YORK,FRYGUYS LLC,,150 E 2ND ST,,NEW YORK,NY,10009,903586,11/26/18,11/26/18,10/31/20,40.72299,-73.98549,"(40.72299, -73.98549)"
1311510,TAVERN WINE,344,TW,New York City,1,NEW YORK,32 PEARL LLC,HAMPTON INN MANHATTAN/DOWNTOWN-FINANCIAL DISTRICT,32 PEARL ST,,NEW YORK,NY,10004,903590,11/13/18,11/27/18,10/31/20,40.70316,-74.01241,"(40.70316, -74.01241)"
1312213,TAVERN WINE,344,TW,New York City,1,NEW YORK,GRANDLO CAFE INC,GRAND ST SETTLEMENT INC,168 BROOME ST,,NEW YORK,NY,10002,903594,11/28/18,11/28/18,10/31/20,40.71717,-73.98691,"(40.71717, -73.98691)"
1312161,TAVERN WINE,344,TW,New York City,1,NEW YORK,TBH COFFEE HOLDCO LLC,,450 PARK AVE S,SOUTH SPACE UNIT,NEW YORK,NY,10016,903599,11/29/18,11/29/18,10/31/20,40.74496,-73.98312,"(40.74496, -73.98312)"
1313391,TAVERN WINE,344,TW,New York City,1,NEW YORK,TKK NEW YORK LLC,KUNG FU TEA,115 E 23RD ST,,NEW YORK,NY,10010,903609,11/30/18,11/30/18,10/31/20,40.74001,-73.98553,"(40.74001, -73.98553)"
1290799,TAVERN WINE,344,TW,New York City,1,NEW YORK,JAMES PERSE ENTERPRISES INC,JAMES PERSE,1128 MADISON AVE,,NEW YORK,NY,10028,909812,12/28/16,12/1/18,11/30/20,40.77953,-73.95983,"(40.77953, -73.95983)"
1290583,TAVERN WINE,344,TW,New York City,1,NEW YORK,JAMES PERSE ENTERPRISES INC,JAMES PERSE,368 BLEECKER ST,,NEW YORK,NY,10014,909811,12/28/16,12/1/18,11/30/20,40.73474,-74.00488,"(40.73474, -74.00488)"
1297953,TAVERN WINE,344,TW,New York City,1,NEW YORK,552 FRAME INC,FRAME,552 7TH AVE,,NEW YORK,NY,10018,910143,12/29/16,12/1/18,11/30/20,40.75458,-73.98824,"(40.75458, -73.98824)"
1296726,TAVERN WINE,344,TW,New York City,1,NEW YORK,TUSCAN KITCHEN INC,,2308 ADAM CLAYTON POWELL BLVD,AKA 2308 7TH AVE,NEW YORK,NY,10030,911099,12/2/16,12/3/18,11/30/20,0,0,"(0.0, 0.0)"
1295172,TAVERN WINE,344,TW,New York City,1,NEW YORK,DYCKMAN BILLIARDS CAFE INC,,100 DYCKMAN ST,,NEW YORK,NY,10040,911250,11/9/16,12/7/18,10/31/20,40.86172,-73.92505,"(40.86172, -73.92505)"
1309636,TAVERN WINE,344,TW,New York City,1,NEW YORK,203 WEST 19 TAVERN INC,BEER RUN,203 WEST 19TH ST,,NEW YORK,NY,10011,903684,9/20/18,12/20/18,8/31/20,40.74184,-73.99766,"(40.74184, -73.99766)"
1312755,TAVERN WINE,344,TW,New York City,1,NEW YORK,MACCHIATO LOUNGE INC,MACCHIATO ESPRESSO & WINE BAR,1501 BROADWAY,3RD FL,NEW YORK,NY,10036,903705,12/27/18,12/27/18,11/30/20,40.7571,-73.9864,"(40.7571, -73.9864)"
1298915,TAVERN WINE,344,TW,New York City,1,NEW YORK,NUCHAS TSQ LLC,NUCHAS,PEDESTRIAN PLAZA CONCESSION 7,,NEW YORK,NY,10036,911124,1/5/17,1/1/19,12/31/20,0,0,"(0.0, 0.0)"
1295641,TAVERN WINE,344,TW,New York City,1,NEW YORK,CARMINE STREET BEERS INC,,52A CARMINE ST,,NEW YORK,NY,10014,910256,1/18/17,1/1/19,12/31/20,40.72984,-74.00364,"(40.72984, -74.00364)"
1297812,TAVERN WINE,344,TW,New York City,1,NEW YORK,EAST 39 REST INC,CITY BEER,200 E 39TH ST,,NEW YORK,NY,10016,910668,6/4/18,1/7/19,5/31/20,40.74866,-73.97561,"(40.74866, -73.97561)"
1313987,TAVERN WINE,344,TW,New York City,1,NEW YORK,JEMIKOS GFF INC,SENZA GLUTEN CAFE BAKERY,171 SULLIVAN ST,,NEW YORK,NY,10012,903746,1/9/19,1/9/19,12/31/20,40.72803,-74.00097,"(40.72803, -74.00097)"
1314022,TAVERN WINE,344,TW,New York City,1,NEW YORK,1321 3RD AVENUE BABETHS FEAST LLC,BABETH'S FEAST,1321 3RD AVE,,NEW YORK,NY,10021,903750,1/10/19,1/10/19,12/31/20,40.77201,-73.95872,"(40.77201, -73.95872)"
1315104,TAVERN WINE,344,TW,New York City,1,NEW YORK,CARANDA EMPORIUM LLC,SERENGETITEAS & SPICES,22 E 125TH ST,,NEW YORK,NY,10035,903800,1/25/19,1/25/19,12/31/20,40.80582,-73.94127,"(40.80582, -73.94127)"
1299237,TAVERN WINE,344,TW,New York City,1,NEW YORK,GREEN APPLE 37 INC,,20 W 37TH ST,,NEW YORK,NY,10018,912436,2/16/17,2/1/19,1/31/21,40.75078,-73.98447,"(40.75078, -73.98447)"
1299965,TAVERN WINE,344,TW,New York City,1,NEW YORK,KS FAMILY CORP,BEAN N BEAN,320 8TH AVE,260 W 26TH ST,NEW YORK,NY,10001,912601,2/24/17,2/1/19,1/31/21,40.66897,-73.97677,"(40.66897, -73.97677)"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
