GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2010 or later,Margin of Error; Total: - Built 2010 or later,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",1606,50,0,12,398,82,107,61,165,75,156,75,102,67,41,40,86,62,551,100
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",1550,70,0,12,316,99,9,14,31,31,0,12,20,21,47,37,38,31,1089,118
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",1477,81,3,5,187,87,0,12,0,12,37,35,227,76,133,73,115,66,775,119
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",5816,109,0,17,53,57,173,95,182,145,122,77,114,88,201,129,257,135,4714,297
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",2905,125,0,12,371,120,86,69,48,46,1138,180,106,67,48,37,97,74,1011,172
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",4554,113,44,70,159,97,0,17,50,45,53,49,274,110,221,121,327,144,3426,227
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",3781,126,0,17,150,101,27,32,144,74,55,57,54,45,29,35,128,69,3194,217
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",1711,80,0,12,55,38,27,33,50,41,234,72,508,115,163,47,10,17,664,130
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",2578,142,0,12,82,74,267,112,238,128,259,120,45,45,22,26,125,91,1540,205
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",8416,137,0,19,0,19,11,16,0,19,16,26,160,107,1329,285,6484,338,416,193
